"endTime","artistName","trackName","msPlayed"
"2023-04-09 23:41","Lil Uzi Vert","X",173797
"2023-04-09 23:49","Drake","Take Care",277386
"2023-04-09 23:52","Lil Uzi Vert","SideLine Watching (Hold Up)",191033
"2023-04-09 23:53","EggPlantEgg","我若是有來生我想欲變成你",6870
"2023-04-09 23:53","Migos","Stir Fry",76330
"2023-04-09 23:54","Mona Evie","Hanoi Speedrun",180
"2023-04-09 23:54","Naiwen Yang","推開世界的門",0
"2023-04-09 23:54","EggPlantEgg","我若是有來生我想欲變成你",33790
"2023-04-09 23:54","Ichiko Aoba","Porcelain",10
"2023-04-09 23:54","King Von","Took Her To The O",1440
"2023-04-09 23:54","Phil Chang","千金難買",1790
"2023-04-09 23:54","adam brian paul","TEMPLE OF THE DRAGON (Canto Intro)",3660
"2023-04-09 23:54","Wu Bai","懶人日記",320
"2023-04-09 23:57","A$AP Ferg","Plain Jane REMIX (feat. Nicki Minaj)",202636
"2023-04-10 00:00","Megan Thee Stallion","Do It On The Tip (feat. City Girls & Hot Girl Meg)",141393
"2023-04-10 00:02","CJ","Whoopty",123262
"2023-04-10 00:07","Yo Gotti","Rake It Up (feat. Nicki Minaj)",276333
"2023-04-10 00:09","Octavian","Papi Chulo",161667
"2023-04-10 00:13","Drake","Nice For What",210746
"2023-04-10 00:16","Doja Cat","Tia Tamera (feat. Rico Nasty)",211013
"2023-04-10 00:20","YG","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",237240
"2023-04-10 00:24","Lil Uzi Vert","The Way Life Goes (feat. Oh Wonder)",221746
"2023-04-10 00:27","Kodak Black","No Flockin'",165290
"2023-04-10 00:29","Lil Uzi Vert","Just Wanna Rock",123890
"2023-04-10 00:33","Aminé","DR. WHOEVER",259226
"2023-04-10 00:35","Big Boss Vette","Snatched (with Flo Milli & Saucy Santana) - Remix",84081
"2023-04-10 00:39","Lil Tjay","F.N",224000
"2023-04-10 00:41","skaiwater","miles (feat. Lil Uzi Vert)",162196
"2023-04-10 00:45","Pop Smoke","Dior",216386
"2023-04-10 00:50","J. Cole","No Role Modelz",290016
"2023-04-10 00:51","Pop Smoke","Get Back",89300
"2023-04-10 00:52","流線形","タイムマシーン・ラヴ",10890
"2023-04-10 00:52","流線形","タイムマシーン・ラヴ",38810
"2023-04-10 00:53","流線形","タイムマシーン・ラヴ",47950
"2023-04-10 00:53","流線形","タイムマシーン・ラヴ",14650
"2023-04-10 00:53","流線形","タイムマシーン・ラヴ",11350
"2023-04-10 00:54","Fishmans","DAYDREAM",4514
"2023-04-10 00:54","流線形","タイムマシーン・ラヴ",15880
"2023-04-10 00:54","流線形","タイムマシーン・ラヴ",21775
"2023-04-10 00:57","Fishmans","DAYDREAM",137200
"2023-04-10 00:57","Fishmans","DAYDREAM",35920
"2023-04-10 00:57","Grasshopper","失戀陣線聯盟",11320
"2023-04-10 01:00","Grasshopper","失戀陣線聯盟",160801
"2023-04-10 01:03","Carol Kim","Sài Gòn",1170
"2023-04-10 01:03","Carol Kim","Sài Gòn",4910
"2023-04-10 01:03","Carol Kim","Sài Gòn",9033
"2023-04-10 01:03","Carol Kim","Sài Gòn",4810
"2023-04-10 01:03","Namewee","Katak",790
"2023-04-10 01:03","Namewee","Katak",5066
"2023-04-10 01:03","Namewee","Katak",9350
"2023-04-10 01:03","Namewee","Katak",2030
"2023-04-10 01:03","Wu Bai","熱淚暗班車",166078
"2023-04-10 01:05","UMI","sorry",470
"2023-04-10 01:07","Mavins","Overloading (OVERDOSE)",10260
"2023-04-10 01:07","Jessie Reyez","MOOD",5400
"2023-04-10 01:07","UMI","sorry",101220
"2023-04-10 01:52","Mavins","Overloading (OVERDOSE)",280
"2023-04-10 01:52","Gucci Mane","06 Gucci (feat. DaBaby & 21 Savage)",7020
"2023-04-10 01:52","YoungBoy Never Broke Again","WTF (feat. Nicki Minaj)",1490
"2023-04-10 02:06","Don Toliver","Bus Stop (feat. Brent Faiyaz)",189166
"2023-04-10 03:26","Chlöe","Surprise",5626
"2023-04-10 03:26","A$AP Rocky","Fashion Killa",4965
"2023-04-10 03:28","Sonder","Indonesian Fantasies",119462
"2023-04-10 03:31","MC L da Vinte","Parado no Bailão",171600
"2023-04-10 03:32","Blxst","Passionate (feat. Roddy Ricch)",48430
"2023-04-10 03:32","skaiwater","miles (feat. Lil Uzi Vert)",978
"2023-04-10 03:32","Lil Mabu","NO SNITCHING (with Dusty Locane)",2022
"2023-04-10 03:35","Daniel Caesar","Let Me Go",216458
"2023-04-10 03:36","Flo Milli","Bed Time",11563
"2023-04-10 03:38","Iman Omari","All They Wanna Do",158669
"2023-04-10 03:42","Fana Hues","Death on the Vine",192519
"2023-04-10 03:44","Jenevieve","Baby Powder",176672
"2023-04-10 03:47","MC Mazzie","Ele Te Bota Soca Soca",180895
"2023-04-10 03:52","Kaoru Akimoto","Dress Down",248216
"2023-04-10 03:56","Victony","Soweto (with Don Toliver, Rema and Tempoe)",219442
"2023-04-10 03:59","Daniel Caesar","Valentina",154511
"2023-04-10 04:01","6LACK","Temporary (feat. Don Toliver)",159795
"2023-04-10 04:04","Zeina","NASTY",170369
"2023-04-10 04:07","CKay","Felony",145109
"2023-04-10 04:10","Fireboy DML","Peru - Remix",187034
"2023-04-10 04:14","Drake","Get It Together",250393
"2023-04-10 04:15","Tems","Replay",40620
"2023-04-10 04:15","Tiwa Savage","Stamina",3144
"2023-04-10 04:15","Ayra Starr","Sability",5079
"2023-04-10 04:18","Libianca","People (feat. Ayra Starr & Omah Lay)",184577
"2023-04-10 04:21","Ayra Starr","Rush",184996
"2023-04-10 04:24","Stonebwoy","Far Away",98315
"2023-04-11 12:37","Ice Prince","KOLO (feat. Oxlade)",16768
"2023-04-11 12:41","Victony","Soweto (with Don Toliver, Rema and Tempoe)",219500
"2023-04-11 12:44","Daniel Caesar","Valentina",12288
"2023-04-11 12:44","6LACK","Temporary (feat. Don Toliver)",178333
"2023-04-11 12:44","Victoria Monét","Smoke (feat. Lucky Daye)",10275
"2023-04-11 12:44","Fuego","Una Vaina Loca",1791
"2023-04-11 12:48","thuy","girls like me don't cry",213640
"2023-04-11 12:51","Thouxanbanfauni","ULTRA VIOLET",157944
"2023-04-11 12:54","Popcaan","TWIST & TURN (feat. Drake & PARTYNEXTDOOR)",194668
"2023-04-11 13:26","CKay","mmadu",2080
"2023-04-11 13:26","Jenevieve","Rendezvous",1920
"2023-04-11 13:26","Drakeo the Ruler","Talk To Me",1290
"2023-04-11 13:30","A$AP Rocky","Black Tux, White Collar",20340
"2023-04-11 13:31","Burna Boy","Alone",221746
"2023-04-11 13:33","Smino","I Deserve (w/ NOS.)",162858
"2023-04-11 13:36","Iman Omari","All They Wanna Do",158720
"2023-04-11 13:38","President Davo","I Dont Wanna Be A Playa",5013
"2023-04-11 13:38","BLUE ENCOUNT","ポラリス",837
"2023-04-11 13:38","Amy Winehouse","Back To Black",1570
"2023-04-11 13:40","BLUE ENCOUNT","ポラリス",109106
"2023-04-11 13:41","Raquel Rodriguez","You",58862
"2023-04-11 13:43","Raquel Rodriguez","You",127782
"2023-04-11 13:46","Don Toliver","Wasted",171210
"2023-04-11 13:54","One Island","He Pa'ina",198965
"2023-04-11 13:57","DIPS","Mirinda",148513
"2023-04-11 13:59","Chlöe","Surprise",155298
"2023-04-11 14:03","Metro Boomin","Creepin' (with The Weeknd & 21 Savage)",221520
"2023-04-11 14:06","DDG","Elon Musk (feat. Gunna)",205702
"2023-04-11 14:10","Popcaan","TWIST & TURN (feat. Drake & PARTYNEXTDOOR)",4840
"2023-04-11 14:10","Kanye West","I Thought About Killing You",1920
"2023-04-11 14:10","Jessie Reyez","FOREVER (with 6LACK)",223157
"2023-04-11 14:13","Dijon","The Dress",184767
"2023-04-11 14:13","Mina","Cool Cool",8726
"2023-04-11 14:18","Diddy","I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",285585
"2023-04-11 14:34","Babyface","Keeps On Fallin' (with Ella Mai)",32269
"2023-04-11 14:34","JID","Just In Time (feat. Lil Wayne & Kenny Mason)",6320
"2023-04-11 14:34","PHABO","Step 2 Me",110400
"2023-04-11 14:37","CKay","Anya Mmiri",188920
"2023-04-11 14:50","Ms. Lauryn Hill","The Conquering Lion - Live",64833
"2023-04-11 14:52","KAYTRAMINÉ","4EVA (feat. Pharrell Williams)",190373
"2023-04-11 14:54","PHABO","Step 2 Me",110400
"2023-04-11 14:56","Babyface","Keeps On Fallin' (with Ella Mai)",175285
"2023-04-11 15:00","JID","Just In Time (feat. Lil Wayne & Kenny Mason)",207059
"2023-04-11 15:02","CKay","Anya Mmiri",122068
"2023-04-11 16:59","Ari Lennox","Queen Space (with Summer Walker)",950
"2023-04-11 17:00","Jenevieve","Crybaby",102786
"2023-04-11 17:56","Jenevieve","Crybaby",87519
"2023-04-11 18:01","Denzel Curry","Walkin",280000
"2023-04-11 18:04","Diddy","Sex In The Porsche (and PARTYNEXTDOOR)",1219
"2023-04-11 18:04","Lebra Jolie","Get Me Hype (Intro)",986
"2023-04-11 18:04","Wizkid","Mood (feat. BNXN)",209760
"2023-04-11 18:04","Việt Tài Chính","Aki Phạm",6511
"2023-04-11 18:04","Smino","Baguetti (with JID & Kenny Beats)",7685
"2023-04-11 18:04","Jenevieve","2NLuv (with Benziboy)",2008
"2023-04-11 18:07","Nija","Beautiful Lies",142520
"2023-04-11 18:10","Drake","Teenage Fever",219692
"2023-04-11 18:12","Ice Spice","Munch (Feelin’ U)",104819
"2023-04-11 18:12","Bril","Pop Shit",1660
"2023-04-11 18:12","Big Boss Vette","Snatched (with Flo Milli & Saucy Santana) - Remix",8277
"2023-04-11 18:12","Fireboy DML","Bandana",16790
"2023-04-11 18:16","K CAMP","Pretty Ones",221570
"2023-04-11 23:45","Wizkid","Mood (feat. BNXN)",38124
"2023-04-11 23:45","Việt Tài Chính","Aki Phạm",1950
"2023-04-11 23:45","Denzel Curry","Walkin",280000
"2023-04-11 23:47","Lebra Jolie","Get Me Hype (Intro)",117375
"2023-04-11 23:48","Diddy","Sex In The Porsche (and PARTYNEXTDOOR)",4272
"2023-04-11 23:48","Drake","Teenage Fever",1091
"2023-04-11 23:48","Chase Shakur","i don't wanna fall in love, it's too late now",789
"2023-04-11 23:48","Blood Orange","Champagne Coast",1904
"2023-04-11 23:48","K CAMP","Pretty Ones",789
"2023-04-11 23:48","Ice Spice","Munch (Feelin’ U)",1184
"2023-04-11 23:48","Smino","Baguetti (with JID & Kenny Beats)",4992
"2023-04-11 23:48","Jenevieve","2NLuv (with Benziboy)",10531
"2023-04-11 23:48","Joey Bada$$","Fallin'",1695
"2023-04-11 23:48","Luísa Sonza","MODO TURBO",3366
"2023-04-11 23:48","BETWEEN FRIENDS","orange juice",1300
"2023-04-11 23:48","Bril","Pop Shit",859
"2023-04-11 23:48","Dreamville","Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba)",905
"2023-04-11 23:48","Big Boss Vette","Snatched (with Flo Milli & Saucy Santana) - Remix",1160
"2023-04-11 23:48","SiR","Nothing Even Matters",952
"2023-04-11 23:48","Lucky Daye","Fever",928
"2023-04-11 23:48","Fireboy DML","Bandana",882
"2023-04-11 23:48","Nija","Beautiful Lies",1578
"2023-04-11 23:51","CKay","soja",673
"2023-04-11 23:51","JID","Bruddanem (feat. Lil Durk)",905
"2023-04-11 23:51","thuy","vapor rub",176000
"2023-04-11 23:51","Marshmello","ESTILAZO",11651
"2023-04-11 23:51","Brian McKnight","Forever - Radio Edit",835
"2023-04-11 23:51","Destiny's Child","Girl",1137
"2023-04-11 23:51","Jordan Ward","IDC (with Joony)",998
"2023-04-11 23:51","CKay","Anya Mmiri",835
"2023-04-11 23:53","CKay","soja",6395
"2023-04-11 23:53","Jordan Ward","IDC (with Joony)",110760
"2023-04-11 23:55","BLUE ENCOUNT","ポラリス",3128
"2023-04-11 23:55","Victoria Monét","We Might Even Be Falling In Love (Duet) - Spotify Singles",90110
"2023-04-11 23:58","Metro Boomin","Superhero (Heroes & Villains) [with Future & Chris Brown]",182666
"2023-04-12 00:01","Zeina","NASTY",170366
"2023-04-12 00:05","Camp Lo","Luchini AKA This Is It",240093
"2023-04-12 00:08","Ta-ku","Flight 99",167142
"2023-04-12 00:10","Bad Bunny","Soliá",159282
"2023-04-12 00:14","Omar Apollo","3 Boys",209188
"2023-04-12 00:17","Luísa Sonza","MODO TURBO",72423
"2023-04-12 00:17","Libianca","People (feat. Ayra Starr & Omah Lay)",184633
"2023-04-12 00:20","Anthony Santos","Corazón Culpable",194977
"2023-04-12 00:23","Rae Sremmurd","Not So Bad (Leans Gone Cold)",198904
"2023-04-12 00:25","Ashnikko","WEEDKILLER",126189
"2023-04-12 00:29","Nina Sky","Move Ya Body",232000
"2023-04-12 00:33","RIMON","I Choose U (feat. RINI)",202706
"2023-04-12 00:37","Vulfpeck","Wait for the Moment",230676
"2023-04-12 00:39","Kari Faux","Mo' Liquor",170400
"2023-04-12 00:40","Brent Faiyaz","ADDICTIONS (FEAT. Tre' Amani)",1207
"2023-04-12 00:40","Smino","L.M.F.",1532
"2023-04-12 00:40","CKay","mmadu",1230
"2023-04-12 00:40","Rema","Calm Down",928
"2023-04-12 00:40","Kiko Rodriguez","Vagabundo, Borracho y Loco",20781
"2023-04-12 00:40","YOASOBI","夜に駆ける",1462
"2023-04-12 00:40","Skodi","Back",16184
"2023-04-12 00:40","Aya Nakamura","Djadja",1137
"2023-04-12 00:40","Chase Shakur","honda civic '98",998
"2023-04-12 00:40","SAINt JHN","94 Bentley",9287
"2023-04-12 00:40","Azealia Banks","Luxury",1857
"2023-04-12 00:40","ZS","Métro Boulot Dodo",975
"2023-04-12 00:47","Bobby Shmurda","No Time For Sleep (Freestyle)",375652
"2023-04-12 00:49","Fumez The Engineer","A92 x Fumez The Engineer - Plugged In Freestyle",155538
"2023-04-12 00:53","ROSALÍA","BESO",194543
"2023-04-12 00:56","DDG","Elon Musk (feat. Gunna)",205702
"2023-04-12 00:57","Victoria Monét","We Might Even Be Falling In Love (Duet) - Spotify Singles",90110
"2023-04-12 00:58","Marshmello","ESTILAZO",4354
"2023-04-12 00:59","Aaron May","Ride",98800
"2023-04-12 01:01","Lauv","Julia",1091
"2023-04-12 01:01","Young Thug","pick up the phone",232
"2023-04-12 01:01","Frank Ocean","White Ferrari",1137
"2023-04-12 01:01","The Jackson 5","I Want You Back",882
"2023-04-12 01:01","Masego","Say You Want Me - Single Version",130635
"2023-04-12 01:02","Josh Turner","Would You Go With Me",2043
"2023-04-12 01:02","The Script","Breakeven",1973
"2023-04-12 01:04","Drake","Currents",157390
"2023-04-12 01:09","Col3trane","Californication (Feels Like I'm Falling In Love)",27416
"2023-04-12 01:09","Rochelle Jordan","All Along (Kaytranada Remix)",284606
"2023-04-12 01:10","Mvntana","Under The Influence (Jersey Club)",4620
"2023-04-12 01:10","Ziggy","Look Back It (Club Mix)",5015
"2023-04-12 01:10","skaiwater","#miles",3715
"2023-04-12 01:10","skaiwater","#miles",2020
"2023-04-12 01:10","Kyle Edwards","Level Up (Jersey Club)",2066
"2023-04-12 01:10","Le Youth","C O O L - DJ Sliink Remix",10216
"2023-04-12 01:10","Kyle Edwards","My Back (Jersey Club)",2972
"2023-04-12 01:10","Kyle Edwards","Murder She Wrote (Jersey Club)",5433
"2023-04-12 01:10","Trey Songz","Chi Chi (feat. Chris Brown) - Hikeii Remix",10332
"2023-04-12 01:11","J Balvin","Mi Gente - 4B Remix",6222
"2023-04-12 01:11","DJ Flex","Down in the DM",17763
"2023-04-12 01:11","Nija","Beautiful Lies (Jersey Club Remix)",10890
"2023-04-12 01:11","Drake","Currents",2043
"2023-04-12 01:11","PinkPantheress","Boy's a Liar",1718
"2023-04-12 01:11","skaiwater","eyes",1787
"2023-04-12 01:11","Bandmanrill","BULLET",3157
"2023-04-12 01:13","DJ Smallz 732","Cupid, Pt. 2",10592
"2023-04-12 01:13","UNIIQU3","2 The Floor",1393
"2023-04-12 01:13","Dombresky","Utopia (4B Remix)",1950
"2023-04-12 01:13","DJ Smallz 732","Chicago (Jersey Club)",118190
"2023-04-12 01:13","Kyle Edwards","Childs Play",1787
"2023-04-12 01:13","Jay TP","Jersey Club Bullies Anthem",2136
"2023-04-12 01:13","Kyle Edwards","Sex with Me",12120
"2023-04-12 01:14","Kanii","attachment (she wanna love)",2113
"2023-04-12 01:14","5Star","Cmonnn (Hit It One Time)(feat. Lay Bankz)",2670
"2023-04-12 01:14","DJ LILMAN","Fake Love",5828
"2023-04-12 01:14","Kyle Edwards","My Boo (Running Man Challenge)",6106
"2023-04-12 01:14","LilC4","70s",4736
"2023-04-12 01:16","keltiey","Need",157781
"2023-04-12 01:16","K CAMP","Pretty Ones",6000
"2023-04-12 01:17","Tonee Marino","Take Me Somewhere",5038
"2023-04-12 01:17","4Korners","Anything",3854
"2023-04-12 01:17","skaiwater","#miles",1625
"2023-04-12 01:17","Mysie","CTRL",3575
"2023-04-12 01:17","Drake","Sticky",1648
"2023-04-12 01:17","KilSoSouth","TON1GHT - Jersey Club",7476
"2023-04-12 01:20","JBroadway","My Humps - JBroadway Remix",1834
"2023-04-12 01:20","Young Franco","About This Thing",1811
"2023-04-12 01:20","Ice Spice","Princess Diana",3831
"2023-04-12 01:20","KiaBHN","Jersey Anniversary",185627
"2023-04-12 01:20","RM47","Running Back",6096
"2023-04-12 01:20","Drake","Sticky",3181
"2023-04-12 01:20","Playboi Carti","R.I.P.",1160
"2023-04-12 01:20","Amaria","Morning",7174
"2023-04-12 01:20","Bril","Pop Shit",1439
"2023-04-12 01:24","Drake","Sticky",243227
"2023-04-12 01:27","JBroadway","My Humps - JBroadway Remix",135208
"2023-04-12 01:34","Brock","Beat it",952
"2023-04-12 01:34","Kelela","Contact",464
"2023-04-12 01:34","Ice Spice","Name of Love",1137
"2023-04-12 01:34","KAYTRANADA","CHANCES",1555
"2023-04-12 01:34","DESTIN CONRAD","ON 10",1671
"2023-04-12 01:34","Masego","What You Wanna Try",3018
"2023-04-12 01:34","KAYTRANADA","At All",66572
"2023-04-12 01:34","Kaoru Akimoto","Dress Down",2786
"2023-04-12 01:34","Miki Matsubara","Ai wa Energy",2066
"2023-04-12 01:34","Jessie Reyez","EMOTIONAL DETACHMENT DEMO",1160
"2023-04-12 01:34","Juicy J","Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz)",1207
"2023-04-12 01:34","RIMON","I Choose U (feat. RINI)",1718
"2023-04-12 01:34","Smino","Z4L (with Bari & Jay2)",1091
"2023-04-12 01:34","Don Toliver","Embarrassed (feat. Travis Scott)",1695
"2023-04-12 01:34","Duckwrth","11:30",1509
"2023-04-12 01:34","keshi","LIMBO",1695
"2023-04-12 01:34","Bad Bunny","Soliá",3366
"2023-04-12 01:34","Smino","Modennaminute (with Lucky Daye, Phoelix)",1021
"2023-04-12 01:34","Hoàng Thùy Linh","See Tình",952
"2023-04-12 01:38","Rauw Alejandro","RON COLA",186722
"2023-04-12 01:40","Hitkidd","F.N.F. (Let's Go)",137579
"2023-04-12 01:42","Lil Uzi Vert","Just Wanna Rock",123890
"2023-04-12 01:46","Runtown","Mad Over You",216058
"2023-04-12 01:49","SZA","Ghost in the Machine (feat. Phoebe Bridgers)",218586
"2023-04-12 02:00","Cyril Kamer","Angelina",81308
"2023-04-12 02:00","A$AP Rocky","Fashion Killa",106
"2023-04-12 02:00","A$AP Rocky","Fashion Killa",1450
"2023-04-12 02:02","Luísa Sonza","MODO TURBO",120000
"2023-04-12 02:03","Luísa Sonza","MODO TURBO",3146
"2023-04-12 02:07","President Davo","I Dont Wanna Be A Playa",882
"2023-04-12 02:07","Brock","Beat it",32957
"2023-04-12 02:07","Masego","You Play With My Heart",1683
"2023-04-12 02:07","SZA","Nobody Gets Me",1184
"2023-04-12 02:07","Bad Bunny","La Corriente",198367
"2023-04-12 02:07","Anik Khan","Rotate (feat. Sango, Haile Supreme & Asante)",1555
"2023-04-12 02:07","Pip Millett","Slow",12469
"2023-04-12 02:10","SZA","Kill Bill",153946
"2023-04-12 02:13","Lily Allen","Smile",196893
"2023-04-12 02:17","Jazmine Sullivan","Girl Like Me (feat. H.E.R.)",223842
"2023-04-12 02:23","Summer Walker","Throw It Away",85356
"2023-04-12 02:26","SZA","Supermodel",181120
"2023-04-12 02:27","KYLE","Playinwitme (feat. Kehlani)",35506
"2023-04-12 02:30","Summer Walker","Fun Girl",940
"2023-04-12 02:30","Doja Cat","Ain't Shit",4992
"2023-04-12 02:30","Billie Eilish","Happier Than Ever",8192
"2023-04-12 02:30","Rihanna","Needed Me",1404
"2023-04-12 02:30","Reagan Capaci","Don't Recommend",835
"2023-04-12 02:30","Khalid","This Way - From SUPERFLY - Original Soundtrack",940
"2023-04-12 02:30","Summer Walker","Insane",870
"2023-04-12 02:30","Lucky Daye","Over",205275
"2023-04-12 02:30","Summer Walker","Unloyal (with Ari Lennox)",127
"2023-04-12 02:31","SZA","2AM",986
"2023-04-12 02:31","Ella Mai","DFMU",650
"2023-04-12 02:31","SZA","Special",801
"2023-04-12 02:31","Lola Brooke","Don't Play With It (feat. Billy B)",1706
"2023-04-12 02:31","Jessie Reyez","QUEEN ST. W",998
"2023-04-12 02:31","H.E.R.","Avenue",0
"2023-04-12 02:31","Kali Uchis","Dead To Me",18703
"2023-04-12 02:31","Big Sean","Beware",952
"2023-04-12 02:31","Beyoncé","Irreplaceable",0
"2023-04-12 02:31","SZA","Far",580
"2023-04-12 02:31","SZA","Drew Barrymore",4295
"2023-04-12 02:31","Summer Walker","Constant Bullshit",1950
"2023-04-12 02:31","Jhené Aiko","B.S. (feat. H.E.R.)",801
"2023-04-12 02:31","Summer Walker","Session 33",812
"2023-04-12 02:31","Summer Walker","No Love (with SZA)",696
"2023-04-12 02:31","Big Sean","I Don't Fuck With You",1544
"2023-04-12 02:31","SZA","Blind",940
"2023-04-12 02:31","H.E.R.","Could've Been (feat. Bryson Tiller)",696
"2023-04-12 02:31","Jessie Reyez","STILL C U",638
"2023-04-12 02:31","Summer Walker","Girls Need Love (with Drake) - Remix",2124
"2023-04-12 02:31","MARINA","How to Be a Heartbreaker",801
"2023-04-12 02:31","Kbn Kbnlondon","H20",12202
"2023-04-12 02:31","Jhené Aiko","None Of Your Concern (feat. Big Sean)",719
"2023-04-12 02:35","Kbn Kbnlondon","H20",13072
"2023-04-12 02:35","Kbn Kbnlondon","H20",72678
"2023-04-12 02:39","Kbn Kbnlondon","H20",236953
"2023-04-12 02:41","88rising","The Weekend (with 347aidan) - Remix",167661
"2023-04-12 02:42","SZA","Love Language",1602
"2023-04-12 02:42","NAV","Wanted You (feat. Lil Uzi Vert)",952
"2023-04-12 02:42","H.E.R.","Losing",1381
"2023-04-12 02:42","SZA","I Hate U",12035
"2023-04-12 02:42","Kanye West","Heartless",1044
"2023-04-12 02:42","Summer Walker","Bitter - Narration By Cardi B",928
"2023-04-12 02:45","Kanye West","Heartless",211000
"2023-04-12 02:49","NAV","Wanted You (feat. Lil Uzi Vert)",228386
"2023-04-12 02:53","Jessie Reyez","MUTUAL FRIEND",206943
"2023-04-12 02:56","Ella Mai","Shot Clock",201609
"2023-04-12 02:58","Jhené Aiko","B.S. (feat. H.E.R.)",126968
"2023-04-12 02:58","SZA","Love Galore (feat. Travis Scott)",963
"2023-04-12 02:58","Summer Walker","Broken Promises",1416
"2023-04-12 03:02","Ella Mai","She Don't (feat. Ty Dolla $Ign)",2345
